StudentID,Age,Gender,StudyHoursPerDay,AttendanceRate,MotivationLevel,StressLevel,InternetAccess,Resources,EduTechUsage,OnlineCourses,Discussions,AssignmentCompletion,LearningStyle,ExamScore,FinalGrade
10986,28,Female,5.4,59.0,5,7,No,High,Yes,0,5,45.5,Kinesthetic,64.7,C
10987,18,Female,18.2,65.7,8,10,Yes,Low,No,3,0,40.7,Visual,91.2,A
10988,26,Male,16.1,71.3,2,2,No,Low,Yes,0,5,73.0,Kinesthetic,86.3,B
10989,30,Female,12.9,62.5,9,7,Yes,Low,No,2,2,58.6,Kinesthetic,82.0,B
10990,28,Female,4.0,85.2,9,1,Yes,High,Yes,5,2,50.7,Auditory,81.7,B
10991,19,Male,6.7,51.5,3,7,Yes,High,No,1,8,48.6,Kinesthetic,64.6,C
10992,22,Male,12.2,92.7,10,2,No,Low,No,4,5,92.4,Visual,100,A
10993,22,Male,6.7,57.3,3,5,Yes,Low,Yes,5,3,52.4,Kinesthetic,57.6,D
10994,27,Female,5.9,99.7,1,7,No,Low,No,1,6,97.2,Visual,65.1,C
10995,20,Male,16.4,85.2,7,4,Yes,High,Yes,5,10,76.8,Kinesthetic,100,A
10996,22,Female,13.6,70.4,8,2,No,High,No,1,4,49.4,Visual,88.7,B
10997,23,Female,16.9,65.0,4,3,No,High,Yes,5,3,77.3,Kinesthetic,100,A
10998,24,Female,6.5,75.2,5,4,No,High,Yes,1,5,77.8,Auditory,81.1,B
10999,26,Male,15.1,80.4,5,1,Yes,Low,Yes,4,8,93.8,Kinesthetic,93.8,A
11000,30,Male,5.5,50.5,8,4,Yes,Low,Yes,5,9,56.2,Auditory,77.8,B
11001,22,Female,7.6,56.4,4,10,No,Low,No,1,0,88.5,Visual,56.2,D
11002,27,Male,15.8,99.0,5,9,Yes,High,No,0,1,52.0,Visual,95.6,A
11003,19,Female,12.8,64.2,2,7,No,Low,No,3,0,99.7,Kinesthetic,69.9,C
11004,22,Male,10.3,59.5,10,1,Yes,Low,No,0,1,62.6,Reading/Writing,85.0,B
11005,20,Female,6.3,57.1,1,3,Yes,Low,No,0,8,98.0,Reading/Writing,62.3,C
11006,25,Female,18.9,53.8,3,2,Yes,Low,Yes,1,7,81.7,Auditory,89.4,B
11007,24,Male,1.1,85.2,2,8,No,High,Yes,3,4,87.2,Reading/Writing,66.4,C
11008,19,Female,16.5,96.9,7,1,Yes,High,No,0,4,74.1,Auditory,100,A
11009,19,Male,6.8,63.8,2,9,Yes,Low,Yes,0,2,41.1,Reading/Writing,63.4,C
11010,23,Male,14.7,60.7,6,3,No,High,Yes,1,1,70.1,Kinesthetic,79.6,B
11011,24,Female,9.1,56.6,6,7,No,High,No,0,3,43.0,Kinesthetic,74.8,C
11012,28,Male,6.5,98.2,1,4,No,Low,No,4,6,92.3,Reading/Writing,72.2,C
11013,22,Male,3.4,61.1,7,6,Yes,Low,No,1,1,79.6,Reading/Writing,72.8,C
11014,23,Male,18.4,96.0,10,10,No,High,No,1,1,82.2,Auditory,100,A
11015,27,Male,11.9,88.9,8,1,Yes,High,No,4,0,86.9,Auditory,100,A
11016,20,Female,5.6,89.1,9,9,Yes,High,Yes,0,1,63.3,Kinesthetic,84.0,B
11017,26,Male,1.9,61.7,3,3,No,High,No,1,0,93.8,Kinesthetic,54.9,D
11018,25,Female,5.8,67.9,6,6,No,Low,No,5,4,86.8,Reading/Writing,64.2,C
11019,18,Male,1.8,58.6,7,1,Yes,High,No,3,8,72.9,Auditory,73.5,C
11020,22,Male,17.9,62.4,4,7,Yes,High,No,0,9,58.8,Visual,89.2,B
11021,25,Male,5.0,86.6,3,2,No,High,Yes,0,0,65.7,Reading/Writing,68.0,C
11022,24,Female,17.2,71.2,5,4,Yes,Low,No,2,3,85.5,Visual,100,A
11023,25,Female,19.7,77.6,8,8,No,Low,Yes,0,8,85.3,Auditory,99.9,A
11024,20,Male,8.0,84.7,3,9,Yes,Low,Yes,1,0,61.6,Visual,67.6,C
11025,30,Male,14.8,54.6,7,5,Yes,Low,No,4,1,63.3,Visual,89.8,B
11026,24,Female,16.1,78.6,8,2,No,Low,Yes,5,0,58.1,Kinesthetic,89.0,B
11027,20,Female,2.1,82.6,8,3,No,High,No,4,0,69.6,Auditory,70.4,C
11028,29,Male,7.0,96.3,6,9,Yes,High,No,2,10,45.0,Auditory,80.2,B
11029,28,Female,15.2,97.7,3,2,No,Low,Yes,0,2,98.1,Reading/Writing,87.0,B
11030,21,Female,7.2,96.2,6,10,No,High,Yes,5,2,52.9,Reading/Writing,75.7,B
11031,18,Male,18.8,77.6,4,3,Yes,High,Yes,0,8,68.9,Auditory,100,A
11032,22,Male,5.8,78.9,3,9,Yes,Low,Yes,0,8,68.1,Kinesthetic,60.9,C
11033,25,Male,10.1,89.0,9,10,Yes,Low,No,4,5,74.4,Reading/Writing,82.8,B
11034,24,Male,9.1,74.7,2,1,No,High,Yes,1,3,43.8,Kinesthetic,76.8,B
11035,29,Female,5.7,71.3,9,1,No,High,No,5,9,55.9,Visual,78.4,B
11036,30,Female,5.9,96.6,2,9,No,Low,No,5,10,87.6,Visual,74.3,C
11037,28,Female,6.1,63.9,5,1,No,High,Yes,5,9,84.6,Reading/Writing,83.2,B
11038,22,Female,15.3,69.5,8,8,No,Low,No,2,3,81.8,Auditory,93.5,A
11039,23,Male,1.7,65.0,2,5,No,Low,Yes,0,2,41.1,Auditory,50.4,D
11040,29,Female,15.1,51.9,4,5,Yes,Low,Yes,2,9,41.0,Kinesthetic,81.7,B
11041,19,Female,3.3,87.7,7,10,Yes,Low,Yes,3,4,73.5,Auditory,75.0,B
11042,27,Female,1.2,72.0,6,10,Yes,Low,Yes,1,3,73.7,Kinesthetic,55.4,D
11043,21,Female,6.1,86.0,2,2,Yes,Low,Yes,3,1,97.5,Visual,71.1,C
11044,26,Male,15.3,89.5,7,4,Yes,High,No,3,4,94.1,Auditory,100,A
11045,28,Female,19.1,54.5,7,2,Yes,Low,Yes,3,6,86.9,Auditory,100,A
11046,28,Female,15.8,50.2,5,9,Yes,Low,No,3,10,97.0,Visual,83.5,B
11047,20,Male,13.0,81.4,3,2,Yes,Low,Yes,0,8,52.4,Kinesthetic,88.3,B
11048,24,Male,6.1,78.4,9,8,Yes,Low,Yes,3,10,56.0,Reading/Writing,74.2,C
11049,23,Female,10.0,55.4,4,9,No,High,Yes,5,0,96.5,Reading/Writing,77.1,B
11050,24,Female,3.1,68.4,5,2,Yes,Low,Yes,2,4,83.1,Visual,64.4,C
11051,28,Male,7.7,65.4,9,6,Yes,Low,Yes,4,4,77.1,Visual,73.5,C
11052,30,Female,15.4,68.4,7,7,Yes,High,No,2,6,95.8,Kinesthetic,97.4,A
11053,24,Male,16.5,66.4,4,9,No,Low,Yes,1,8,49.0,Auditory,73.4,C
11054,24,Female,3.7,76.3,9,8,No,Low,Yes,0,7,84.6,Visual,78.7,B
11055,19,Female,18.5,96.2,10,7,No,Low,Yes,1,2,98.0,Kinesthetic,100,A
11056,24,Male,11.7,82.3,10,8,No,High,No,0,2,42.9,Reading/Writing,85.0,B
11057,18,Female,11.5,87.2,8,2,Yes,High,No,1,5,79.7,Kinesthetic,98.8,A
11058,28,Female,6.8,58.7,10,1,No,High,No,0,5,69.1,Kinesthetic,72.9,C
11059,26,Male,17.9,85.5,1,5,No,Low,Yes,5,5,48.2,Visual,93.3,A
11060,30,Female,18.2,56.3,1,8,Yes,Low,No,0,8,42.5,Visual,85.0,B
11061,27,Male,18.2,77.7,2,6,Yes,Low,Yes,2,10,67.9,Visual,98.7,A
11062,24,Female,1.7,53.4,5,9,No,Low,Yes,4,8,85.8,Kinesthetic,58.9,D
11063,18,Female,6.4,53.8,6,4,No,Low,No,1,4,67.6,Reading/Writing,67.8,C
11064,24,Male,16.0,63.7,2,2,Yes,Low,No,5,6,55.6,Visual,86.8,B
11065,27,Male,5.9,93.3,8,3,Yes,High,No,4,6,96.0,Auditory,100,A
11066,26,Female,14.3,86.5,9,8,Yes,High,Yes,0,8,53.8,Reading/Writing,91.5,A
11067,22,Female,19.0,86.3,6,2,No,High,No,5,10,87.6,Kinesthetic,100,A
11068,22,Female,19.3,64.2,9,5,No,High,No,3,1,68.0,Kinesthetic,97.5,A
11069,24,Female,9.7,54.5,9,10,No,Low,Yes,1,5,69.8,Auditory,74.1,C
11070,19,Male,3.7,79.0,5,1,No,Low,Yes,0,9,77.4,Reading/Writing,65.8,C
11071,27,Female,19.9,64.5,4,5,No,High,No,4,5,49.6,Reading/Writing,85.6,B
11072,20,Female,9.6,83.9,10,1,Yes,High,No,2,5,99.7,Reading/Writing,100,A
11073,30,Female,6.2,81.0,8,8,Yes,High,No,5,9,78.6,Kinesthetic,84.3,B
11074,18,Female,16.8,57.3,1,9,No,High,Yes,4,9,88.4,Visual,91.5,A
11075,22,Male,6.6,100.0,3,5,No,High,No,0,1,41.2,Auditory,76.6,B
11076,27,Male,18.6,82.9,10,6,No,Low,Yes,5,3,78.8,Auditory,100,A
11077,25,Female,11.8,74.8,1,3,Yes,Low,No,0,3,47.0,Kinesthetic,71.1,C
11078,18,Male,10.1,74.2,6,7,Yes,High,No,0,5,86.6,Reading/Writing,94.3,A
11079,21,Male,14.7,89.1,10,4,No,High,No,2,10,84.1,Auditory,100,A
11080,25,Male,3.8,52.3,10,8,Yes,Low,Yes,1,3,97.9,Kinesthetic,70.1,C
11081,22,Male,11.9,77.8,8,8,Yes,Low,No,1,5,66.5,Reading/Writing,83.3,B
11082,23,Male,18.3,51.3,1,10,No,Low,Yes,0,5,87.7,Kinesthetic,75.1,B
11083,30,Male,18.9,58.5,2,9,No,High,No,2,8,52.2,Visual,86.6,B
11084,21,Male,10.5,58.0,3,1,No,High,Yes,3,6,96.3,Auditory,74.9,C
11085,23,Male,6.1,64.8,9,6,No,Low,Yes,3,4,69.4,Kinesthetic,65.9,C
11086,26,Male,10.9,71.6,3,4,No,High,Yes,4,0,67.7,Kinesthetic,78.6,B
11087,23,Female,15.7,65.1,3,8,No,High,No,1,6,47.9,Visual,80.3,B
11088,18,Female,1.5,88.3,4,9,No,Low,Yes,2,1,79.0,Kinesthetic,54.0,D
11089,22,Female,19.7,87.1,4,5,No,Low,Yes,2,5,60.6,Visual,90.1,A
11090,30,Female,14.7,82.5,9,4,No,High,Yes,0,6,73.6,Reading/Writing,100,A
11091,25,Male,6.4,91.2,7,4,Yes,High,Yes,4,4,84.1,Visual,92.0,A
11092,28,Male,19.7,64.6,4,4,No,Low,Yes,1,6,97.1,Visual,100,A
11093,29,Female,17.2,71.0,8,10,No,High,Yes,1,0,81.1,Visual,95.6,A
11094,29,Female,17.1,100.0,8,8,Yes,High,No,5,4,42.0,Visual,100,A
11095,28,Female,3.3,51.1,3,5,No,High,Yes,4,0,77.1,Kinesthetic,64.2,C
11096,25,Female,7.3,65.0,7,10,No,High,Yes,5,5,71.0,Reading/Writing,81.5,B
11097,20,Male,12.7,59.2,5,10,Yes,High,Yes,2,1,89.3,Kinesthetic,81.7,B
11098,21,Female,13.2,84.5,9,2,No,High,Yes,5,9,59.3,Visual,100,A
11099,30,Female,18.5,84.0,6,2,Yes,High,No,1,1,92.9,Visual,100,A
11100,24,Male,5.6,97.4,2,9,Yes,High,No,0,4,57.0,Reading/Writing,75.0,B
11101,28,Male,19.9,85.9,9,5,No,Low,Yes,1,10,87.3,Visual,100,A
11102,28,Female,13.2,78.7,4,5,No,High,No,1,8,47.2,Kinesthetic,78.4,B
11103,28,Female,8.2,67.8,7,8,Yes,Low,Yes,3,10,86.2,Auditory,72.7,C
11104,19,Female,13.8,63.3,8,2,Yes,High,Yes,5,5,98.4,Visual,99.6,A
11105,28,Male,18.0,59.2,6,4,No,High,Yes,3,2,86.1,Reading/Writing,89.6,B
11106,25,Male,19.6,89.3,8,7,Yes,Low,Yes,3,9,52.5,Auditory,99.0,A
11107,27,Male,19.7,76.4,1,10,Yes,High,Yes,4,9,63.4,Reading/Writing,89.7,B
11108,20,Male,18.3,57.0,1,9,Yes,High,Yes,4,4,79.9,Kinesthetic,95.6,A
11109,29,Female,18.9,85.0,1,4,Yes,Low,Yes,1,6,76.6,Visual,89.4,B
11110,28,Male,13.1,67.6,7,5,Yes,Low,Yes,4,8,78.8,Reading/Writing,93.2,A
11111,28,Female,5.7,92.7,4,6,Yes,Low,No,1,4,74.8,Visual,74.6,C
11112,20,Female,8.6,60.5,10,9,Yes,High,No,4,1,89.7,Kinesthetic,91.4,A
11113,27,Female,16.5,57.0,9,8,No,High,No,1,6,78.6,Kinesthetic,93.9,A
11114,29,Male,15.5,65.4,9,5,Yes,Low,Yes,4,5,89.9,Reading/Writing,93.5,A
11115,18,Male,9.9,86.4,2,9,Yes,Low,No,0,5,71.6,Auditory,76.0,B
11116,20,Female,10.6,87.9,2,6,No,Low,Yes,1,5,58.5,Visual,67.4,C
11117,30,Male,10.8,80.4,6,8,No,High,No,5,8,48.3,Reading/Writing,78.4,B
11118,28,Male,18.1,89.3,5,6,Yes,Low,No,5,0,58.0,Reading/Writing,93.5,A
11119,22,Male,6.0,84.7,4,1,No,High,Yes,4,3,71.6,Kinesthetic,86.1,B
11120,21,Female,8.9,64.6,1,10,No,Low,No,1,8,47.6,Visual,54.8,D
11121,21,Female,17.6,88.9,1,5,Yes,High,Yes,5,7,83.9,Auditory,96.9,A
11122,23,Female,19.2,81.4,3,6,No,High,Yes,0,0,96.3,Kinesthetic,100,A
11123,20,Female,7.6,53.4,10,4,No,High,Yes,5,10,86.4,Visual,84.1,B
11124,27,Female,2.1,69.9,5,10,No,High,Yes,1,7,49.4,Reading/Writing,58.4,D
11125,29,Male,13.1,84.3,6,5,No,Low,Yes,3,1,54.2,Visual,78.8,B
11126,22,Male,4.2,81.0,4,3,No,Low,Yes,0,7,83.8,Visual,77.5,B
11127,23,Female,3.0,65.2,1,2,No,Low,No,2,8,45.8,Kinesthetic,51.9,D
11128,22,Male,5.0,89.1,6,10,Yes,High,No,3,10,58.5,Kinesthetic,86.8,B
11129,28,Female,16.9,98.7,3,2,No,High,Yes,5,0,75.9,Kinesthetic,100,A
11130,20,Male,9.7,75.0,5,5,No,Low,No,0,10,97.4,Auditory,86.8,B
11131,25,Male,15.4,59.6,7,8,Yes,Low,Yes,1,5,73.8,Reading/Writing,90.3,A
11132,29,Male,11.7,64.4,6,1,No,Low,Yes,2,6,66.2,Kinesthetic,79.2,B
11133,29,Male,10.0,72.7,3,1,Yes,Low,No,5,9,71.8,Auditory,88.3,B
11134,30,Female,12.3,57.8,9,10,No,Low,No,1,3,80.2,Reading/Writing,76.1,B
11135,26,Male,9.4,95.2,2,4,Yes,Low,Yes,3,0,79.4,Reading/Writing,83.6,B
11136,28,Male,7.4,67.7,10,2,Yes,Low,No,5,5,99.6,Reading/Writing,88.7,B
11137,29,Male,10.0,83.0,8,7,No,Low,Yes,2,10,68.3,Kinesthetic,84.6,B
11138,25,Male,11.2,51.8,3,4,Yes,Low,No,2,8,88.5,Auditory,72.3,C
11139,23,Male,15.1,59.7,2,8,No,Low,Yes,4,9,80.7,Visual,81.9,B
11140,24,Male,18.1,85.4,10,4,Yes,Low,Yes,4,4,78.0,Kinesthetic,100,A
11141,26,Female,9.8,51.6,8,8,Yes,High,No,2,5,60.3,Auditory,76.4,B
11142,19,Male,9.8,68.6,2,9,Yes,Low,Yes,5,6,90.3,Visual,74.1,C
11143,20,Male,1.9,73.1,1,7,No,High,Yes,3,3,81.1,Kinesthetic,52.4,D
11144,21,Female,6.4,92.9,3,6,No,High,No,4,2,61.7,Kinesthetic,67.2,C
11145,20,Male,16.6,97.2,4,3,Yes,Low,No,4,3,54.8,Auditory,100,A
11146,19,Male,7.4,50.3,4,4,Yes,High,No,0,9,59.0,Auditory,77.9,B
11147,30,Female,13.0,62.5,6,7,No,Low,Yes,0,5,93.9,Auditory,80.8,B
11148,26,Female,4.9,79.6,4,1,No,Low,Yes,5,8,56.0,Auditory,77.5,B
11149,22,Female,10.9,90.1,4,1,No,Low,No,2,5,90.8,Auditory,94.6,A
11150,28,Male,15.6,80.6,3,7,No,Low,Yes,4,8,49.4,Reading/Writing,78.2,B
11151,26,Male,7.0,66.3,4,9,Yes,Low,Yes,4,10,92.6,Reading/Writing,70.9,C
11152,21,Female,4.7,98.6,8,8,Yes,Low,No,5,7,72.8,Visual,78.7,B
11153,30,Male,15.4,61.3,3,10,Yes,Low,No,1,2,91.8,Reading/Writing,79.4,B
11154,22,Male,14.6,94.8,5,8,Yes,Low,No,4,3,44.4,Kinesthetic,87.9,B
11155,25,Female,15.1,99.8,4,5,Yes,Low,Yes,1,3,67.8,Visual,90.0,A
11156,23,Female,6.1,61.9,6,10,Yes,Low,No,5,6,87.2,Reading/Writing,70.9,C
11157,26,Female,18.6,72.8,10,2,Yes,High,Yes,3,10,80.1,Visual,100,A
11158,25,Male,16.1,81.0,2,3,Yes,High,Yes,0,8,82.8,Auditory,90.0,A
11159,26,Male,2.9,53.5,7,8,No,High,No,0,6,60.1,Reading/Writing,58.9,D
11160,30,Female,6.8,78.1,2,6,Yes,Low,Yes,3,0,48.5,Auditory,71.8,C
11161,25,Female,2.0,60.3,2,3,No,High,Yes,2,3,43.8,Reading/Writing,51.8,D
11162,24,Male,14.6,94.8,7,8,Yes,High,No,1,0,75.4,Auditory,100,A
11163,27,Male,2.4,87.5,7,7,No,Low,Yes,4,1,63.8,Reading/Writing,61.5,C
11164,23,Male,2.6,79.5,1,8,Yes,Low,Yes,3,3,75.5,Visual,54.5,D
11165,30,Male,11.8,96.5,8,7,No,High,Yes,3,0,82.4,Kinesthetic,94.2,A
11166,27,Female,19.3,80.5,2,5,Yes,High,No,2,0,90.7,Kinesthetic,100,A
11167,29,Male,18.7,90.2,2,6,No,High,Yes,4,7,88.7,Visual,100,A
11168,19,Female,18.7,79.6,2,3,No,High,No,3,8,42.7,Kinesthetic,87.3,B
11169,23,Female,14.6,95.8,2,5,No,High,No,3,8,73.3,Kinesthetic,87.0,B
11170,18,Female,15.7,74.6,3,8,Yes,Low,No,0,10,97.2,Auditory,83.8,B
11171,28,Male,12.8,86.7,4,5,Yes,Low,No,4,3,42.0,Kinesthetic,87.0,B
11172,24,Female,4.7,67.6,1,3,No,High,No,5,1,66.5,Reading/Writing,62.6,C
11173,27,Male,10.7,92.4,10,1,Yes,Low,No,2,0,48.6,Auditory,94.3,A
11174,26,Female,14.6,90.9,9,3,No,Low,No,1,9,86.2,Visual,96.6,A
11175,28,Female,5.8,93.1,8,8,No,Low,Yes,5,10,66.5,Reading/Writing,72.3,C
11176,19,Male,8.0,99.7,5,2,Yes,Low,No,4,2,49.5,Auditory,87.8,B
11177,25,Male,2.2,59.5,1,3,Yes,Low,Yes,4,3,79.4,Visual,54.6,D
11178,23,Male,4.3,51.6,3,9,Yes,Low,Yes,3,4,90.5,Kinesthetic,56.8,D
11179,28,Male,17.0,89.6,10,8,Yes,Low,No,0,7,48.8,Auditory,97.2,A
11180,19,Male,12.6,60.8,7,2,Yes,High,Yes,1,7,82.7,Kinesthetic,100,A
11181,27,Male,10.4,77.7,7,6,No,High,Yes,0,4,70.1,Reading/Writing,79.5,B
11182,30,Male,10.6,83.2,5,7,Yes,High,No,2,2,76.3,Auditory,81.4,B
11183,29,Female,1.3,97.6,3,7,No,High,No,4,6,82.6,Visual,64.4,C
11184,27,Female,10.6,95.4,3,2,No,Low,Yes,4,3,80.0,Reading/Writing,90.8,A
11185,26,Female,19.1,93.0,7,3,Yes,Low,No,0,3,64.1,Reading/Writing,96.2,A
11186,24,Male,11.4,95.4,10,7,Yes,Low,No,2,7,48.8,Auditory,99.5,A
11187,29,Female,1.6,93.7,8,10,Yes,High,No,5,4,89.3,Visual,86.5,B
11188,29,Female,11.3,82.4,10,4,No,Low,No,0,3,94.7,Auditory,84.9,B
11189,29,Male,7.2,76.0,1,7,Yes,High,No,0,10,43.7,Visual,63.1,C
11190,22,Female,10.3,87.0,6,2,Yes,Low,Yes,3,6,94.9,Auditory,97.8,A
11191,25,Female,13.9,84.7,2,10,Yes,Low,No,1,1,58.4,Kinesthetic,80.9,B
11192,22,Male,3.8,51.4,7,7,Yes,Low,Yes,5,3,87.1,Visual,66.5,C
11193,27,Male,13.5,59.9,8,1,No,Low,No,5,5,99.9,Visual,93.9,A
11194,19,Male,10.7,63.3,9,8,Yes,High,Yes,5,4,62.9,Auditory,90.2,A
11195,18,Male,9.5,92.9,4,4,No,High,No,4,7,80.0,Auditory,83.2,B
11196,28,Male,17.0,66.0,7,1,Yes,High,No,3,0,49.0,Reading/Writing,90.2,A
11197,23,Male,9.1,81.8,2,6,No,High,Yes,2,5,58.0,Auditory,82.4,B
11198,23,Male,17.2,94.6,1,3,No,High,Yes,4,9,51.5,Auditory,99.3,A
11199,27,Male,5.8,98.3,10,2,Yes,Low,Yes,4,1,65.9,Visual,85.5,B
11200,23,Female,17.2,70.2,10,1,No,High,Yes,2,6,67.0,Auditory,96.4,A
11201,30,Female,7.2,73.3,3,6,No,Low,No,2,7,88.3,Kinesthetic,76.6,B
11202,26,Female,17.9,51.9,3,5,Yes,Low,Yes,3,0,79.5,Auditory,87.0,B
11203,18,Female,15.1,68.9,1,3,Yes,High,No,5,7,73.2,Kinesthetic,91.6,A
11204,30,Male,14.0,60.5,9,2,Yes,High,Yes,0,10,48.8,Kinesthetic,98.2,A
11205,26,Male,8.3,66.0,4,2,Yes,High,No,3,9,46.4,Reading/Writing,77.3,B
11206,24,Male,18.2,55.1,5,3,Yes,Low,Yes,1,0,67.4,Reading/Writing,88.5,B
11207,23,Female,15.4,97.6,3,10,Yes,High,Yes,3,0,85.2,Reading/Writing,88.3,B
11208,26,Male,14.2,65.8,8,1,No,High,No,0,1,92.7,Kinesthetic,92.9,A
11209,29,Female,12.0,63.9,10,6,No,High,Yes,1,3,80.4,Reading/Writing,95.9,A
11210,18,Male,19.9,84.2,2,5,No,Low,Yes,2,9,75.4,Reading/Writing,97.9,A
11211,22,Female,17.5,85.9,4,5,No,Low,Yes,3,6,68.1,Auditory,95.3,A
11212,20,Female,15.8,50.4,2,9,No,High,No,0,1,97.3,Kinesthetic,80.5,B
11213,29,Female,14.2,99.2,2,2,No,High,No,2,7,81.2,Auditory,97.6,A
11214,23,Female,5.8,98.7,2,3,No,Low,No,4,6,85.4,Kinesthetic,80.0,B
11215,27,Male,5.2,92.9,5,8,Yes,Low,Yes,2,5,90.7,Visual,70.5,C
11216,29,Female,11.7,56.6,4,2,No,High,No,1,7,81.5,Auditory,81.2,B
11217,22,Female,1.1,86.3,10,6,Yes,High,No,3,4,55.6,Kinesthetic,75.9,B
11218,26,Female,10.4,85.8,1,2,Yes,High,No,0,6,54.4,Kinesthetic,79.4,B
11219,22,Male,7.1,80.3,10,9,No,High,No,2,10,87.3,Auditory,84.0,B
11220,18,Female,3.8,53.8,9,6,No,Low,No,3,10,57.8,Reading/Writing,63.7,C
11221,29,Female,16.2,72.2,5,5,Yes,High,Yes,2,7,61.2,Auditory,88.8,B
11222,24,Male,5.4,84.4,9,9,No,High,No,0,2,53.1,Kinesthetic,77.3,B
11223,20,Male,5.0,88.5,1,8,No,Low,Yes,4,2,45.9,Auditory,60.7,C
11224,21,Male,10.4,81.0,10,1,Yes,Low,Yes,5,3,73.2,Kinesthetic,91.7,A
11225,21,Female,19.3,60.9,4,7,No,Low,No,4,1,64.2,Auditory,89.1,B
11226,20,Male,15.3,83.9,6,7,No,High,No,0,3,45.2,Visual,81.8,B
11227,23,Male,7.9,56.7,7,2,No,High,Yes,5,3,69.7,Visual,75.9,B
11228,24,Male,6.8,53.4,9,3,No,High,No,1,10,59.2,Kinesthetic,70.9,C
11229,19,Male,18.0,97.3,4,2,Yes,Low,Yes,4,7,62.6,Visual,98.6,A
11230,29,Female,7.5,67.3,2,2,Yes,High,Yes,2,1,62.8,Reading/Writing,79.5,B
11231,29,Male,5.0,73.5,5,10,Yes,Low,Yes,2,7,63.7,Kinesthetic,60.5,C
11232,21,Female,16.1,66.2,3,1,No,Low,Yes,1,8,82.6,Visual,87.5,B
11233,25,Female,19.2,86.6,9,5,No,High,Yes,1,9,63.8,Auditory,100,A
11234,22,Male,8.6,91.7,8,8,No,High,Yes,5,2,85.9,Reading/Writing,86.2,B
11235,27,Male,19.2,53.4,1,1,Yes,Low,Yes,4,4,89.1,Kinesthetic,86.9,B
11236,18,Male,14.7,91.5,3,4,No,High,No,0,0,57.4,Visual,88.5,B
11237,19,Male,4.8,61.3,2,7,No,High,No,2,1,59.9,Kinesthetic,65.4,C
11238,19,Male,1.3,79.7,4,4,No,Low,No,2,3,62.0,Reading/Writing,60.6,C
11239,20,Male,10.5,89.9,7,9,No,High,Yes,4,0,55.5,Kinesthetic,86.0,B
11240,23,Male,16.5,72.9,10,10,No,High,Yes,4,7,91.2,Auditory,100,A
11241,18,Male,4.3,57.0,8,1,No,Low,Yes,5,7,63.2,Reading/Writing,62.4,C
11242,30,Female,2.8,62.4,10,9,No,High,Yes,1,8,58.4,Reading/Writing,72.7,C
11243,23,Female,14.8,64.3,8,6,No,High,Yes,5,6,74.8,Reading/Writing,87.8,B
11244,28,Male,10.4,55.8,5,4,Yes,High,No,0,0,91.8,Auditory,79.3,B
11245,27,Female,8.5,99.4,8,3,Yes,Low,Yes,1,8,84.2,Kinesthetic,100,A
11246,21,Male,10.3,71.2,4,7,No,High,Yes,4,10,97.2,Auditory,78.2,B
11247,28,Male,4.0,72.6,2,6,Yes,Low,No,2,3,73.1,Kinesthetic,66.8,C
11248,23,Male,7.6,67.4,10,5,Yes,Low,No,4,0,92.1,Kinesthetic,87.6,B
11249,27,Male,9.2,86.3,4,10,No,Low,Yes,2,5,75.0,Reading/Writing,71.6,C
11250,30,Female,16.0,58.8,10,7,No,Low,No,5,1,61.9,Reading/Writing,89.1,B
11251,25,Female,11.3,71.8,9,6,No,High,No,1,5,75.1,Reading/Writing,93.9,A
11252,28,Male,5.5,90.2,9,10,No,High,Yes,0,3,59.2,Visual,80.5,B
11253,26,Male,14.9,80.9,9,10,No,Low,No,3,2,70.1,Reading/Writing,84.6,B
11254,23,Female,18.0,68.9,3,7,No,Low,Yes,3,10,74.9,Auditory,95.5,A
11255,30,Female,17.4,72.1,4,9,Yes,Low,Yes,4,8,45.9,Auditory,88.0,B
11256,18,Male,9.3,53.4,3,3,Yes,Low,Yes,1,7,64.4,Kinesthetic,75.3,B
11257,21,Female,4.5,62.4,1,6,Yes,Low,Yes,1,10,97.5,Visual,68.4,C
11258,27,Female,2.6,85.4,2,4,No,Low,No,4,7,84.8,Auditory,70.5,C
11259,23,Female,12.5,80.4,8,1,Yes,Low,Yes,1,3,72.1,Kinesthetic,88.0,B
11260,23,Male,3.4,52.7,8,8,Yes,Low,Yes,5,1,52.5,Reading/Writing,57.3,D
11261,22,Male,19.5,52.1,4,3,No,High,Yes,1,7,86.7,Auditory,94.6,A
11262,24,Female,4.1,86.7,4,5,Yes,Low,Yes,0,2,45.1,Auditory,61.3,C
11263,22,Female,17.8,71.0,6,5,No,Low,No,0,10,95.8,Visual,100,A
11264,30,Male,6.2,72.0,5,2,No,High,No,4,7,79.2,Visual,84.0,B
11265,29,Female,17.8,55.7,3,5,No,Low,Yes,1,10,59.5,Auditory,76.9,B
11266,26,Male,13.8,98.7,3,7,Yes,High,Yes,2,3,50.7,Reading/Writing,93.7,A
11267,18,Female,13.0,75.6,6,1,Yes,Low,No,4,10,86.1,Kinesthetic,94.1,A
11268,28,Female,7.3,81.3,4,5,No,High,Yes,1,2,73.4,Auditory,82.7,B
11269,27,Male,17.7,75.5,3,1,No,High,Yes,2,0,64.7,Visual,89.2,B
11270,23,Female,1.4,83.6,1,10,Yes,Low,Yes,0,6,49.5,Auditory,48.1,F
